"","X","res_n_3.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation"
"36266",144507,144507,"2.892152557",780.1040933,1.24601255,0.448297712,2.779430985,0.005445422,0.0345559,1.461477791,"Not Sig","Unchanged","Trmt11","Promoter"
"36404",145307,145307,"2.856018601",717.8250346,-0.513420671,0.631460125,-0.81306903,0.416178482,0.62711598,0.202652133,"Not Sig","Unchanged","Cd24a","Promoter"
"36405",145308,145308,"1.621462395",41.82754691,-0.503466554,0.459145818,-1.096528671,0.272847483,0.487832058,0.311729664,"Not Sig","Unchanged","Cd24a","Promoter"
"37468",149158,149158,"2.673464979",471.4818496,0.101082657,0.562552915,0.179685598,0.8573994,0.929315186,0.031836966,"Not Sig","Unchanged","Timp3","Promoter"
"37469",149159,149159,"1.89615694",78.73302531,0.207124941,0.465988122,0.444485451,0.656691645,0.809970384,0.09153086,"Not Sig","Unchanged","Timp3","Promoter"
"37470",149160,149160,"1.558068125",36.14665595,0.706419689,0.487845441,1.448039951,0.147605878,0.332630476,0.478037963,"Not Sig","Unchanged","Timp3","Promoter"
"37471",149161,149161,"1.741486789",55.1425428,0.639044163,0.503198493,1.269964381,0.204097318,0.407779468,0.389574646,"Not Sig","Unchanged","Timp3","Promoter"
"37472",149162,149162,"2.64655875",443.1581594,0.665157373,0.405784115,1.63919027,0.10117364,0.260197742,0.584696477,"Not Sig","Unchanged","Timp3","Promoter"
"37782",151376,151376,"2.909369505",811.6513307,1.036255336,0.695216795,1.490549917,0.136079702,0.315436021,0.501088715,"Not Sig","Unchanged","Grip1","Promoter"
"37783",151395,151395,"2.459872111",288.3182352,-0.773873438,0.395806202,-1.955182699,0.05056151,0.16422221,0.784568107,"Not Sig","Unchanged","Grip1","Promoter"
"37784",151405,151405,"1.675389243",47.35755185,-0.09404497,0.470831155,-0.199742454,0.841682009,0.92031191,0.036064958,"Not Sig","Unchanged","Grip1","Promoter"
"37785",151406,151406,"1.945391212",88.18428782,-0.103980091,0.401751436,-0.258816974,0.795776461,0.894851849,0.04824886,"Not Sig","Unchanged","Grip1","Promoter"
"37786",151414,151414,"1.690750113",49.06254957,-0.946543171,0.510455046,-1.854312498,0.063694465,0.19164672,0.717498609,"Not Sig","Unchanged","Grip1","Promoter"
"37815",151596,151596,"2.504032263",319.1774958,1.087363933,0.375853451,2.893052941,0.00381517,0.026793244,1.571974705,"Not Sig","Unchanged","Rassf3","Promoter"
"37816",151598,151598,"1.555126239",35.90262795,0.053669988,0.608468821,0.088204993,0.929713749,0.96565499,0.015178011,"Not Sig","Unchanged","Rassf3","Promoter"
"37817",151599,151599,"3.117168131",1309.688853,1.145901276,0.655904524,1.747054996,0.080627799,0.224023382,0.649706651,"Not Sig","Unchanged","Rassf3","Promoter"
"37848",151863,151863,"2.753457887",566.8366028,1.346817791,0.72483628,1.85809931,0.063154913,0.190632422,0.719803235,"Not Sig","Unchanged","Lrig3","Promoter"
"37849",151872,151872,"1.591102592",39.00341123,-0.536796675,0.521671571,-1.028993538,0.303482712,0.520103903,0.283909887,"Not Sig","Unchanged","Lrig3","Promoter"
"38118",152463,152463,"2.520884061",331.8058672,0.285504418,0.525100785,0.543713562,0.586638598,0.761980407,0.118056196,"Not Sig","Unchanged","Tcn2","Promoter"
"38324",153276,153276,"2.765323248",582.5366415,-0.995446775,0.417779516,-2.382708429,0.0171858,0.078007714,1.107862451,"Not Sig","Unchanged","Egfr","Promoter"
"38325",153283,153283,"1.696247865",49.68758222,-0.620127655,0.557428072,-1.112480131,0.265931768,0.480501434,0.318305312,"Not Sig","Unchanged","Egfr","Promoter"
"38326",153285,153285,"1.424805339",26.59532728,-0.90975326,0.507709388,-1.791877955,0.073152518,0.210365849,0.677024762,"Not Sig","Unchanged","Egfr","Promoter"
"38883",156605,156605,"1.564943895",36.7234856,0.516515713,0.508350195,1.016062781,0.309599491,0.526129564,0.278907294,"Not Sig","Unchanged","Obscn","Promoter"
"38884",156606,156606,"1.65906031",45.61002492,0.59495529,0.54554584,1.090568834,0.27546265,0.490616963,0.30925744,"Not Sig","Unchanged","Obscn","Promoter"
"38885",156607,156607,"1.380559154",24.01923405,1.100428715,0.603098183,1.824626148,0.068057465,0.20035765,0.69819407,"Not Sig","Unchanged","Obscn","Promoter"
"38886",156608,156608,"1.313265735",20.57148933,0.29693502,0.666768218,0.445334694,0.656077899,0.809535281,0.091764219,"Not Sig","Unchanged","Obscn","Promoter"
"38887",156613,156613,"2.166291243",146.6530984,0.059705709,0.440483657,0.135545798,0.892180357,0.94734578,0.023491475,"Not Sig","Unchanged","Obscn","Promoter"
"38888",156617,156617,"1.614847097",41.1952457,0.155496786,0.479335167,0.324400954,0.745634497,0.865593384,0.062686072,"Not Sig","Unchanged","Obscn","Promoter"
"38889",156618,156618,"1.721473483",52.65910619,0.630892869,0.504060497,1.251621329,0.210707879,0.416185681,0.380712866,"Not Sig","Unchanged","Obscn","Promoter"
"38890",156619,156619,"1.553371186",35.75783252,1.782831884,0.562988512,3.166728709,0.001541641,0.014196483,1.847819226,"Not Sig","Unchanged","Obscn","Promoter"
"38891",156620,156620,"1.534728404",34.25534956,1.019031089,0.660551655,1.542697048,0.122904298,0.2952839,0.529760232,"Not Sig","Unchanged","Obscn","Promoter"
"38892",156621,156621,"1.860692778",72.55924882,0.802209853,0.532086023,1.507669471,0.131639143,0.308963915,0.51009224,"Not Sig","Unchanged","Obscn","Promoter"
"38893",156622,156622,"1.221118149",16.63865241,0.057976426,0.845741438,0.068551006,0.945347019,NA,NA,"Not Sig","Unchanged","Obscn","Promoter"
"38894",156638,156638,"2.250525074",178.0430699,0.563055113,0.57452285,0.980039546,0.327066598,0.543626196,0.264699624,"Not Sig","Unchanged","Obscn","Promoter"
"38895",156639,156639,"2.292097842",195.9286032,1.154387513,0.636871297,1.812591521,0.069894846,0.204001497,0.690366646,"Not Sig","Unchanged","Obscn","Promoter"
"38896",156640,156640,"1.659523818",45.65872905,-0.595454048,0.493770851,-1.205931955,0.227843728,0.437272882,0.359247455,"Not Sig","Unchanged","Obscn","Promoter"
"39396",158362,158362,"1.356163941",22.70721861,0.127339978,0.637844095,0.199641227,0.841761182,0.920330469,0.0360562,"Not Sig","Unchanged","Spns2","Promoter"
"39397",158363,158363,"1.449434834",28.14717634,0.021279666,0.594598612,0.035788288,0.971451172,0.986251554,0.0060123,"Not Sig","Unchanged","Spns2","Promoter"
"39398",158364,158364,"2.241645483",174.4397609,-0.939640808,0.433966087,-2.165240179,0.030369297,0.115864013,0.936051435,"Not Sig","Unchanged","Spns2","Promoter"
"39399",158369,158369,"1.992125026",98.20306119,0.013272429,0.402255159,0.032995049,0.973678536,0.987302659,0.005549693,"Not Sig","Unchanged","Spns2","Promoter"
"39400",158371,158371,"3.04574451",1111.077901,1.216656309,0.653792949,1.860919899,0.062755489,0.189861488,0.721563119,"Not Sig","Unchanged","Spns2","Promoter"
"39531",158812,158812,"1.682748671",48.16689719,-0.544335665,0.45100698,-1.206934013,0.227457557,0.436764894,0.359752277,"Not Sig","Unchanged","Abr","Promoter"
"39532",158813,158813,"1.987930769",97.25921701,-2.511705811,0.461509816,-5.442367041,5.26e-08,8.32e-06,5.080007036,"Sig","Down","Abr","Promoter"
"39533",158814,158814,"2.263917028",183.6187508,0.88971003,0.504833109,1.762384469,0.078004361,0.219283823,0.658993405,"Not Sig","Unchanged","Abr","Promoter"
"39534",158815,158815,"2.040426399",109.7555268,-1.382767322,0.372054887,-3.716568097,0.000201947,0.003419012,2.466099432,"Not Sig","Unchanged","Abr","Promoter"
"39535",158820,158820,"2.181975974",152.0463413,-1.559193438,0.50927039,-3.061622012,0.002201413,0.018152679,1.741059274,"Not Sig","Unchanged","Abr","Promoter"
"39536",158821,158821,"2.018017019",104.2358275,-1.985728074,0.453728562,-4.376466987,1.21e-05,0.00046213,3.33523564,"Not Sig","Unchanged","Abr","Promoter"
"39537",158822,158822,"1.268576025",18.5599168,-1.144371336,0.629139206,-1.818947739,0.068919404,0.202103328,0.694426534,"Not Sig","Unchanged","Abr","Promoter"
"39538",158823,158823,"2.74794091",559.6814459,1.509803217,0.622354318,2.425954432,0.015268187,0.071764154,1.144092428,"Not Sig","Unchanged","Abr","Promoter"
"39539",158824,158824,"2.284404227",192.4882511,0.928966097,0.39908664,2.327730385,0.019926425,0.086584467,1.062560014,"Not Sig","Unchanged","Abr","Promoter"
"39540",158825,158825,"2.297387602",198.32963,-1.231905605,0.446119583,-2.761379801,0.00575577,0.035964127,1.444130475,"Not Sig","Unchanged","Abr","Promoter"
"39541",158826,158826,"2.154455051",142.710212,0.040223795,0.512568781,0.078474922,0.937450278,0.969679682,0.013371704,"Not Sig","Unchanged","Abr","Promoter"
"39542",158827,158827,"2.57217135",373.3974521,2.282356398,0.462502672,4.934796138,8.02e-07,6.33e-05,4.198862259,"Sig","Up","Abr","Promoter"
"39543",158840,158840,"1.645298152",44.18736988,-0.995128096,0.504302333,-1.973276802,0.048464034,0.159715359,0.796653318,"Not Sig","Unchanged","Abr","Promoter"
"39544",158841,158841,"2.632352188",428.8961895,0.755976198,0.59109127,1.278950032,0.200914653,0.403917532,0.393707296,"Not Sig","Unchanged","Abr","Promoter"
"39545",158842,158842,"1.315313811",20.66873091,0.140609324,0.58104155,0.2419953,0.808783805,0.902257031,0.044669725,"Not Sig","Unchanged","Abr","Promoter"
"39546",158843,158843,"2.540707443",347.3021266,0.726156485,0.361253509,2.010102232,0.04442037,0.150574939,0.822247305,"Not Sig","Unchanged","Abr","Promoter"
"39547",158846,158846,"2.402429073",252.5975148,0.447485217,0.429037849,1.042997065,0.296949652,0.513446499,0.289504803,"Not Sig","Unchanged","Abr","Promoter"
"39548",158847,158847,"3.035207513",1084.444956,1.009362444,0.638019447,1.582024574,0.113643961,0.280652222,0.551831516,"Not Sig","Unchanged","Abr","Promoter"
"39641",159048,159048,"2.850317392",708.4633564,0.504831872,0.578526504,0.872616671,0.382872051,0.596996008,0.224028573,"Not Sig","Unchanged","Rab34","Promoter"
"39642",159049,159049,"2.028370779",106.7507117,0.107910436,0.474720285,0.227313725,0.820179802,0.908658496,0.041599309,"Not Sig","Unchanged","Proca1","Promoter"
"39643",159050,159050,"1.358191246",22.81346467,-0.935094655,0.61606848,-1.517842068,0.129054217,0.305010248,0.515685569,"Not Sig","Unchanged","Proca1","Promoter"
"39644",159051,159051,"1.349189784",22.34548496,-0.991166463,0.606818729,-1.633381463,0.102388793,0.262129362,0.581484329,"Not Sig","Unchanged","Proca1","Promoter"
"39645",159052,159052,"1.877519931",75.42580107,-0.65408347,0.543229222,-1.204065326,0.22856433,0.438125606,0.358401364,"Not Sig","Unchanged","Proca1","Promoter"
"40389",161794,161794,"1.44186938",27.66109576,0.478268441,0.655157367,0.730005439,0.46538686,0.668392719,0.17496829,"Not Sig","Unchanged","Krt31","Promoter"
"40767",162766,162766,"3.033674233",1080.623065,0.982581731,0.409198849,2.401232881,0.016339934,0.07526313,1.123417727,"Not Sig","Unchanged","Snord104","Promoter"
"40899",163581,163581,"1.301154135",20.00571766,-0.554026399,0.619592829,-0.894178197,0.371226556,0.586233682,0.231929233,"Not Sig","Unchanged","Cdc42ep4","Promoter"
"40900",163582,163582,"1.767873546",58.59675228,-0.148136147,0.539165658,-0.274750708,0.78350777,0.887752795,0.051707952,"Not Sig","Unchanged","Cdc42ep4","Promoter"
"40901",163583,163583,"1.517935182",32.95605223,0.106217554,0.612054207,0.173542724,0.862224849,0.931640105,0.030751824,"Not Sig","Unchanged","Cdc42ep4","Promoter"
"40902",163584,163584,"1.538424536",34.54812924,-0.439826985,0.490209143,-0.897223138,0.369599861,0.58473456,0.233041237,"Not Sig","Unchanged","Cdc42ep4","Promoter"
"40903",163585,163585,"2.990260053",977.8225608,0.351696687,0.53130506,0.661948687,0.508004108,0.702897469,0.15310802,"Not Sig","Unchanged","Cdc42ep4","Promoter"
"41071",164109,164109,"1.399659233",25.09916264,-0.090781836,0.585073169,-0.155163218,0.876692645,0.939365477,0.027165405,"Not Sig","Unchanged","Rnf157","Promoter"
"41072",164110,164110,"1.988380773",97.36004664,-1.650549843,0.410579235,-4.020051927,5.82e-05,0.0014191,2.847986981,"Not Sig","Unchanged","Rnf157","Promoter"
"41073",164111,164111,"2.265576243",184.3216047,0.251910313,0.367346888,0.685755948,0.492867019,0.690754376,0.160676355,"Not Sig","Unchanged","Rnf157","Promoter"
"41074",164113,164113,"2.23258271",170.8373042,-2.212070578,0.43721184,-5.059493759,4.2e-07,3.92e-05,4.40685356,"Sig","Down","Rnf157","Promoter"
"41075",164114,164114,"2.112611879",129.6020522,-0.738469173,0.474635314,-1.555866476,0.119739847,0.290335588,0.537099727,"Not Sig","Unchanged","Rnf157","Promoter"
"41076",164115,164115,"1.667073504",46.45939008,0.562210152,0.517198601,1.087029531,0.277023759,0.492471463,0.30761893,"Not Sig","Unchanged","Rnf157","Promoter"
"41077",164116,164116,"3.301473453",2002.043239,1.879063116,0.594565681,3.160396195,0.001575547,0.014430598,1.840715671,"Not Sig","Unchanged","Rnf157","Promoter"
"41079",164120,164120,"2.677886412",476.306394,1.051170288,0.361744775,2.905834057,0.003662756,0.02603478,1.584446084,"Not Sig","Unchanged","Qrich2","Promoter"
"41080",164121,164121,"1.677320581",47.56862314,0.147259993,0.499188267,0.294998907,0.767994715,0.878777979,0.056120835,"Not Sig","Unchanged","Qrich2","Promoter"
"41081",164122,164122,"1.628334127",42.49463733,1.538630168,0.507851965,3.029682418,0.00244811,0.019561634,1.708594869,"Not Sig","Unchanged","Qrich2","Promoter"
"41082",164123,164123,"1.921516871",83.46739726,0.747869792,0.454981272,1.64373753,0.10023043,0.258616776,0.587343307,"Not Sig","Unchanged","Qrich2","Promoter"
"41083",164124,164124,"1.311816778",20.50297008,0.174852487,0.576445623,0.303328675,0.761639396,0.87500488,0.057989525,"Not Sig","Unchanged","Qrich2","Promoter"
"41084",164125,164125,"2.356039472",227.0071166,1.06165789,0.350427749,3.029605651,0.002448732,0.019564847,1.708523549,"Not Sig","Unchanged","Qrich2","Promoter"
"41085",164126,164126,"1.586758349",38.61520538,-0.724997862,0.539111969,-1.344800158,0.178689779,0.375589709,0.425286315,"Not Sig","Unchanged","Qrich2","Promoter"
"41173",164439,164439,"1.3652073",23.18501069,0.485789005,0.586096969,0.828854321,0.407186846,0.619190374,0.208175804,"Not Sig","Unchanged","Tk1","Promoter"
"41174",164440,164440,"2.011196904",102.6117049,0.427562733,0.441949672,0.967446658,0.333320795,0.549895366,0.25971994,"Not Sig","Unchanged","Tk1","Promoter"
"41175",164441,164441,"1.415351037",26.02262102,-0.054030119,0.701742189,-0.076994258,0.938628113,0.970198612,0.013139351,"Not Sig","Unchanged","Tk1","Promoter"
"41176",164442,164442,"2.59356304",392.2500792,0.245250379,0.341130249,0.718934718,0.472181144,0.674131747,0.17125522,"Not Sig","Unchanged","Tk1","Promoter"
"41177",164443,164443,"2.289026657",194.5479494,-1.475951727,0.37556302,-3.929970864,8.5e-05,0.001849636,2.732913646,"Not Sig","Unchanged","Tk1","Promoter"
"41340",165091,165091,"2.446341238",279.4738886,0.304599926,0.339161136,0.898097963,0.369133325,0.584339819,0.233334518,"Not Sig","Unchanged","Fscn2","Promoter"
"41341",165092,165092,"1.239118508",17.34277175,-1.245141864,0.73515204,-1.693720205,0.090318463,0.241670099,0.61677708,"Not Sig","Unchanged","Fscn2","Promoter"
"41342",165093,165093,"1.67066054",46.84470841,0.188993175,0.494630087,0.382089929,0.702394662,0.838927753,0.076275438,"Not Sig","Unchanged","Fscn2","Promoter"
"41343",165094,165094,"1.464380244",29.13266695,0.588435382,0.575667209,1.022179781,0.306695818,0.523414592,0.281154174,"Not Sig","Unchanged","Fscn2","Promoter"
"41344",165095,165095,"1.591054021",38.99904938,0.075460721,0.487856761,0.154678027,0.877075153,0.9396476,0.027034991,"Not Sig","Unchanged","Fscn2","Promoter"
"41345",165096,165096,"1.679961837",47.85880357,0.163172867,0.519852141,0.313883225,0.753609732,0.870158028,0.060401869,"Not Sig","Unchanged","Fscn2","Promoter"
"41541",166036,166036,"2.271791575",186.9784586,-0.825300688,0.446149123,-1.84983147,0.064337844,0.1929118,0.714641207,"Not Sig","Unchanged","Mycn","Promoter"
"41542",166037,166037,"2.341601205",219.5842595,1.273974449,0.633277663,2.011715434,0.044249943,0.150185882,0.823370892,"Not Sig","Unchanged","Mycn","Promoter"
"41543",166038,166038,"3.009725493",1022.646398,0.926563769,0.570532803,1.624032421,0.104368889,0.265348801,0.57618287,"Not Sig","Unchanged","Mycn","Promoter"
"41555",166158,166158,"2.292143307",195.9491155,-1.181974916,0.495547207,-2.385191359,0.017070239,0.07762349,1.110006835,"Not Sig","Unchanged","Mir6387","Promoter"
"41556",166159,166159,"1.702651807",50.42568503,0.425772191,0.599214861,0.710550119,0.477363063,0.678383089,0.168524987,"Not Sig","Unchanged","Trib2","Promoter"
"41557",166160,166160,"3.02308459",1054.592286,-0.123949329,0.630187222,-0.196686515,0.844072863,0.921779309,0.035373045,"Not Sig","Unchanged","Trib2","Promoter"
"41632",166832,166832,"2.795824572",624.9202128,1.676903253,0.621798971,2.696857556,0.006999721,0.041271357,1.384351254,"Not Sig","Unchanged","Sox11","Promoter"
"41633",166833,166833,"3.12467713",1332.530413,0.506494334,0.683400414,0.741138466,0.458609489,0.662817548,0.178606002,"Not Sig","Unchanged","Sox11","Promoter"
"41672",167137,167137,"2.090478772",123.1625782,-0.707548451,0.398374326,-1.776089485,0.075718169,0.215100678,0.66735822,"Not Sig","Unchanged","Sntg2","Promoter"
"41673",167148,167148,"2.424193493",265.5788542,-0.956897265,0.600989875,-1.592201972,0.11133933,0.277000782,0.557519004,"Not Sig","Unchanged","Sntg2","Promoter"
"41686",167214,167214,"1.104636452",12.72437478,0.241673381,0.708537366,0.3410877,0.73303756,NA,NA,"Not Sig","Unchanged","Slc26a3","Promoter"
"41687",167217,167217,"1.811657202",64.81226541,-1.346594657,0.446793749,-3.013906663,0.002579071,0.020292389,1.692666818,"Not Sig","Unchanged","Slc26a3","Promoter"
"41827",168207,168207,"2.882171602",762.3801878,1.226624085,0.797517796,1.538052305,0.124035826,0.29704963,0.527170985,"Not Sig","Unchanged","Baz1a","Promoter"
"41890",168489,168489,"1.6387837",43.52950215,-0.862275247,0.464036708,-1.858204819,0.063139934,0.190605393,0.719864816,"Not Sig","Unchanged","Mdga2","Promoter"
"41891",168490,168490,"2.842153787",695.2704748,0.817099218,0.700025794,1.167241585,0.243112822,0.454700479,0.342274588,"Not Sig","Unchanged","Mdga2","Promoter"
"42837",173623,173623,"2.824655851",667.8145105,1.164979192,0.419200112,2.779052672,0.005451768,0.034584314,1.461120832,"Not Sig","Unchanged","Akr1e1","Promoter"
"42848",173726,173726,"2.586251575",385.7017199,-0.792513518,0.441528696,-1.794930942,0.072664703,0.209381713,0.679061252,"Not Sig","Unchanged","Adarb2","Promoter"
"42951",174463,174463,"2.327213419",212.4288112,0.547677719,0.490144088,1.117381055,0.263831432,0.478281312,0.320316588,"Not Sig","Unchanged","H3c10","Promoter"
"42952",174464,174464,"2.701784833",503.2512165,1.256353943,0.358017515,3.509196869,0.000449462,0.005962024,2.22460625,"Not Sig","Unchanged","H2bc14","Promoter"
"42956",174468,174468,"2.813196964",650.4246081,0.825323721,0.388078889,2.126690587,0.0334458,0.123928229,0.906829758,"Not Sig","Unchanged","H2ac15","Promoter"
"42957",174469,174469,"1.470204729",29.52600771,0.091980176,0.554775485,0.165797118,0.868316615,0.934988522,0.02919372,"Not Sig","Unchanged","H2bc15","Promoter"
"42960",174472,174472,"2.477757299",300.4396859,1.262631727,0.381418723,3.31035592,0.000931774,0.00993951,2.002635028,"Not Sig","Unchanged","H3c11","Promoter"
"42961",174473,174473,"2.699132236",500.1868104,0.856487494,0.414856257,2.064540381,0.038966509,0.137489593,0.861730173,"Not Sig","Unchanged","H2ac22","Promoter"
"42962",174477,174477,"2.707049225",509.3886042,1.176761018,0.493941954,2.38238726,0.017200798,0.078051156,1.107620662,"Not Sig","Unchanged","H2bc23","Promoter"
"42972",174509,174509,"2.855801617",717.4664824,1.182087859,0.490041317,2.412220802,0.015855676,0.073695632,1.132558254,"Not Sig","Unchanged","H2ac12","Promoter"
"42975",174512,174512,"2.677449945",475.8279461,1.181193553,0.411590032,2.869830321,0.004106921,0.028256859,1.548876122,"Not Sig","Unchanged","H2ac11","Promoter"
"42989",174555,174555,"2.302839619",200.8351011,0.676225651,0.343005749,1.97147031,0.048670106,0.160127614,0.795533769,"Not Sig","Unchanged","H2ac10","Promoter"
"42990",174556,174556,"2.791464028",618.6770812,1.486914403,0.387086965,3.84129288,0.000122388,0.002396496,2.620423341,"Not Sig","Unchanged","H3c8","Promoter"
"42991",174557,174557,"2.288045806",194.1090599,0.276001932,0.417673239,0.660808272,0.508735277,0.703476372,0.152750485,"Not Sig","Unchanged","H2bc9","Promoter"
"42997",174563,174563,"1.295016837",19.72499207,2.097654325,0.724536962,2.895165373,0.003789588,0.02667042,1.573970138,"Sig","Up","H3c6","Promoter"
"42998",174564,174564,"2.596784399",395.1703936,1.18236414,0.346400728,3.413284223,0.00064185,0.007651122,2.11627485,"Not Sig","Unchanged","H3c6","Promoter"
"42999",174565,174565,"2.179979387",151.3489411,0.335958982,0.499769558,0.672227782,0.501438697,0.697650005,0.156362399,"Not Sig","Unchanged","H3c6","Promoter"
"43000",174566,174566,"2.542046325",348.3744733,0.895105085,0.421540515,2.123414128,0.033719164,0.12459095,0.904513504,"Not Sig","Unchanged","H2ac8","Promoter"
"43001",174567,174567,"2.587976559",387.2367436,0.022128953,0.444201402,0.049817386,0.960267911,0.980729978,0.008450549,"Not Sig","Unchanged","H2bc7","Promoter"
"43002",174568,174568,"2.162411407",145.3487854,-0.329646483,0.458598438,-0.718812921,0.472256195,0.674178054,0.171225389,"Not Sig","Unchanged","H3c4","Promoter"
"43007",174577,174577,"2.887734677",772.2086762,1.367671077,0.463642355,2.949840671,0.003179378,0.023550356,1.628002528,"Not Sig","Unchanged","H2ac6","Promoter"
"43017",174589,174589,"2.531559516",340.0631054,1.494322054,0.513417837,2.910537861,0.003608072,0.025764928,1.588971067,"Not Sig","Unchanged","H3c3","Promoter"
"43019",174591,174591,"2.10148441",126.3235756,0.693892571,0.401615421,1.727753803,0.084032373,0.230320375,0.63766764,"Not Sig","Unchanged","H2ac4","Promoter"
"43020",174592,174592,"2.158038274",143.8925385,0.69555598,0.475680475,1.462233615,0.143677203,0.32674677,0.485788697,"Not Sig","Unchanged","H3c2","Promoter"
"43023",174595,174595,"2.516028828",328.1170722,1.116944687,0.388154748,2.877575745,0.004007437,0.027772396,1.556386648,"Not Sig","Unchanged","H3c1","Promoter"
"43194",175706,175706,"2.851280479",710.0361803,1.062063663,0.749967276,1.416146675,0.156732565,0.34569936,0.461301424,"Not Sig","Unchanged","Elovl2","Promoter"
"43529",178125,178125,"3.057323579",1141.099668,0.801331121,0.738656272,1.084849815,0.277988178,0.4935315,0.306685123,"Not Sig","Unchanged","Gas1","Promoter"
"43530",178126,178126,"2.735033781",543.2925891,1.946576906,0.651642556,2.987185056,0.002815592,0.021596947,1.665607629,"Not Sig","Unchanged","Gas1","Promoter"
"43540",178211,178211,"2.283796658",192.2191523,-0.00843514,0.355509845,-0.023726881,0.981070464,0.990816031,0.004006975,"Not Sig","Unchanged","6720489N17Rik","Promoter"
"43762",179132,179132,"1.477917861",30.05507812,0.244174529,0.485973975,0.502443633,0.615355493,0.78159771,0.107016722,"Not Sig","Unchanged","9330111N05Rik","Promoter"
"43763",179133,179133,"2.797376631",627.157516,1.638114902,0.484519958,3.380902839,0.000722481,0.008325318,2.079599172,"Not Sig","Unchanged","9330111N05Rik","Promoter"
"43764",179138,179138,"1.347131692",22.2398417,1.089518397,0.686823636,1.586314651,0.11266795,0.279053928,0.554311859,"Not Sig","Unchanged","9330111N05Rik","Promoter"
"43765",179139,179139,"1.695053523",49.55112545,0.183497022,0.570569247,0.321603422,0.747753151,0.866871546,0.062045252,"Not Sig","Unchanged","9330111N05Rik","Promoter"
"43797",179327,179327,"2.267098617",184.9688589,-1.54173928,0.484630292,-3.181268911,0.001466315,0.013699805,1.863285623,"Not Sig","Unchanged","Hapln1","Promoter"
"43911",179891,179891,"2.08564755",121.8000735,0.216057717,0.464128749,0.465512463,0.641564514,0.799950658,0.0969368,"Not Sig","Unchanged","Enc1","Promoter"
"43912",179892,179892,"2.832930164",680.659898,1.275419926,0.664056142,1.920650748,0.054775753,0.173216888,0.761409769,"Not Sig","Unchanged","Enc1","Promoter"
"43993",180536,180536,"3.151454237",1417.275362,1.1759735,0.736997601,1.595627311,0.110572026,0.275673773,0.559604549,"Not Sig","Unchanged","Erbin","Promoter"
"43994",180549,180549,"1.654190926",45.10149381,-1.545389497,0.473906561,-3.260958221,0.001110364,0.011238333,1.94929811,"Not Sig","Unchanged","Nln","Promoter"
"43995",180550,180550,"2.155545832",143.0690957,-1.232423882,0.406793948,-3.029602302,0.00244876,0.019564847,1.708523549,"Not Sig","Unchanged","Nln","Promoter"
"43996",180551,180551,"2.061188489",115.1299957,-1.31068064,0.424895491,-3.08471299,0.002037487,0.017208876,1.764247506,"Not Sig","Unchanged","Nln","Promoter"
"43997",180553,180553,"2.335539604",216.540734,0.55697613,0.602585691,0.924310249,0.355324808,0.571296075,0.24313876,"Not Sig","Unchanged","Nln","Promoter"
"43998",180557,180557,"3.227117057",1687.007671,1.205341811,0.56191025,2.145078884,0.03194654,0.119932009,0.921064893,"Not Sig","Unchanged","Nln","Promoter"
"44020",180767,180767,"3.568712354",3704.352901,2.049552447,0.663336761,3.089761591,0.002003172,0.01701078,1.769275763,"Sig","Up","Zswim6","Promoter"
"44138",181658,181658,"1.404229237",25.36467122,-0.634642627,0.53841006,-1.178734712,0.238503829,0.449609759,0.347164271,"Not Sig","Unchanged","Tcstv1","Promoter"
"44139",181659,181659,"2.243343349",175.1230648,0.15254904,0.401364483,0.380076081,0.70388894,0.839878132,0.075783726,"Not Sig","Unchanged","Tcstv1","Promoter"
"44408",183513,183513,"2.320252706",209.0512199,-0.182714909,0.445283763,-0.410333643,0.681561216,0.825939728,0.083051643,"Not Sig","Unchanged","Chdh","Promoter"
"44409",183514,183514,"1.853000424",71.28537267,-0.9747562,0.506730455,-1.923618743,0.05440239,0.172476662,0.763269661,"Not Sig","Unchanged","Chdh","Promoter"
"44453",183667,183667,"2.816414297",655.2609648,0.509230987,0.587865367,0.866237434,0.386359969,0.600019951,0.221834309,"Not Sig","Unchanged","Nt5dc2","Promoter"
"44454",183668,183668,"1.994550214",98.75298084,-1.639229801,0.489534921,-3.348545181,0.00081237,0.009036263,2.044011117,"Not Sig","Unchanged","Nt5dc2","Promoter"
"44455",183669,183669,"1.670451976",46.82221723,-0.519103813,0.469483092,-1.105692243,0.268859749,0.483612498,0.315502485,"Not Sig","Unchanged","Nt5dc2","Promoter"
"44456",183670,183670,"2.427051762",267.3325016,2.129477847,0.428392757,4.970853998,6.67e-07,5.49e-05,4.260701478,"Sig","Up","Nt5dc2","Promoter"
"45125",186686,186686,"1.71392734",51.75202402,-2.112403373,0.462496274,-4.567395444,4.94e-06,0.00023912,3.621383327,"Sig","Down","Stc1","Promoter"
"45126",186687,186687,"2.272527846",187.2957171,-1.17516357,0.369960766,-3.176454583,0.001490871,0.013858034,1.85829838,"Not Sig","Unchanged","Stc1","Promoter"
"45132",186717,186717,"2.997116024",993.3813988,2.751707373,0.662413298,4.154064208,3.27e-05,0.000939971,3.026885525,"Sig","Up","Slc25a37","Promoter"
