"","X","res_n_3.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation"
"36512",145877,145877,"2.950575968",892.4337132,0.78813849,0.727472554,1.083392749,0.278634133,0.494278917,0.306027913,"Not Sig","Unchanged","Sh3rf3","Promoter"
"36513",145906,145906,"1.67549441",47.36902112,-1.551534106,0.569464186,-2.724550804,0.006438902,0.038913837,1.409895947,"Not Sig","Unchanged","Sh3rf3","Promoter"
"36514",145907,145907,"0.995139171",9.888699307,-0.074209599,0.953245628,-0.077849398,0.937947852,NA,NA,"Not Sig","Unchanged","Sh3rf3","Promoter"
"36515",145909,145909,"2.175400509",149.7616128,-1.751171233,0.41601881,-4.209355906,2.56e-05,0.000787642,3.103671076,"Not Sig","Unchanged","Sh3rf3","Promoter"
"36516",145910,145910,"2.075604851",119.0158632,-0.235784493,0.425769435,-0.55378445,0.579726372,0.75683628,0.120998058,"Not Sig","Unchanged","Sh3rf3","Promoter"
"36517",145911,145911,"1.807298966",64.1651134,-1.054296157,0.467330385,-2.25599745,0.024070791,0.09870659,1.005653852,"Not Sig","Unchanged","Sh3rf3","Promoter"
"36571",146230,146230,"2.834049215",682.4160227,1.532508449,0.439739863,3.485034172,0.000492074,0.006349961,2.197228956,"Not Sig","Unchanged","Unc5b","Promoter"
"36572",146231,146231,"2.702906954",504.5531874,0.643669082,0.414685779,1.552185085,0.120617944,0.291789403,0.534930484,"Not Sig","Unchanged","Unc5b","Promoter"
"36573",146233,146233,"3.074555155",1187.285477,2.129112161,0.471774731,4.512984735,6.39e-06,0.000288589,3.539720796,"Sig","Up","Unc5b","Promoter"
"37029",148127,148127,"3.025687416",1060.931674,2.724201342,0.517132496,5.26789819,1.38e-07,1.73e-05,4.760968144,"Sig","Up","Hcn2","Promoter"
"37241",148453,148453,"2.645776479",442.3606416,1.76551279,0.404871514,4.360674265,1.3e-05,0.000487454,3.312066616,"Not Sig","Unchanged","Gadd45b","Promoter"
"37242",148454,148454,"2.032667105",107.8120005,0.611926179,0.527015596,1.161115882,0.245594777,0.45747254,0.33963497,"Not Sig","Unchanged","Gadd45b","Promoter"
"37243",148455,148455,"3.220058124",1659.809034,1.888360233,0.384087479,4.916484752,8.81e-07,6.74e-05,4.171120725,"Not Sig","Unchanged","Gadd45b","Promoter"
"37244",148456,148456,"2.268730208",185.665071,1.698704182,0.434967042,3.905362982,9.41e-05,0.001985555,2.702118051,"Not Sig","Unchanged","Gadd45b","Promoter"
"37867",151984,151984,"3.010009054",1023.314325,1.583900824,0.48510735,3.265052209,0.001094439,0.011124125,1.953734156,"Not Sig","Unchanged","Agap2","Promoter"
"37868",151985,151985,"2.490439936",309.3427461,2.536134277,0.478395669,5.301332021,1.15e-07,1.51e-05,4.82015921,"Sig","Up","Agap2","Promoter"
"37872",151998,151998,"3.185669697",1533.450273,1.863744836,0.533165158,3.495623837,0.000472955,0.006174617,2.209389964,"Not Sig","Unchanged","B4galnt1","Promoter"
"38187",152644,152644,"1.940069723",87.11034284,1.472044087,0.598009077,2.461574822,0.013832854,0.066979784,1.174056255,"Not Sig","Unchanged","Gas2l1","Promoter"
"38188",152645,152645,"2.951448595",894.2286802,2.014072642,0.517496315,3.891955521,9.94e-05,0.00206064,2.685997821,"Sig","Up","Gas2l1","Promoter"
"38455",154196,154196,"1.453601606",28.41852976,0.871944466,0.616144894,1.415161393,0.157021181,0.346111786,0.460783611,"Not Sig","Unchanged","Rhbdf1","Promoter"
"38456",154197,154197,"1.384337664",24.22912126,0.348896111,0.624201703,0.558947708,0.576197409,0.754399501,0.122398607,"Not Sig","Unchanged","Rhbdf1","Promoter"
"38457",154198,154198,"1.402539368",25.26616734,0.646535029,0.629615489,1.026872813,0.304480357,0.521103818,0.283075745,"Not Sig","Unchanged","Rhbdf1","Promoter"
"38458",154199,154199,"2.61845706",415.3909787,2.106872242,0.341329129,6.172553291,6.72e-10,3.05e-07,6.515041179,"Sig","Up","Rhbdf1","Promoter"
"38459",154200,154200,"2.702603783",504.2010935,1.81158681,0.498314419,3.635429242,0.000277518,0.00426717,2.369860083,"Not Sig","Unchanged","Rhbdf1","Promoter"
"38727",155966,155966,"2.949526452",890.2796624,1.907900294,0.434094188,4.395129785,1.11e-05,0.00043479,3.361720489,"Not Sig","Unchanged","Septin8","Promoter"
"38728",155967,155967,"1.912431327",81.73937778,1.650462074,0.483146113,3.416072343,0.000635314,0.007590943,2.119704289,"Not Sig","Unchanged","Septin8","Promoter"
"38729",155968,155968,"2.376448076",237.9293815,1.123369157,0.591867701,1.898007197,0.057695134,0.179248206,0.746545182,"Not Sig","Unchanged","Septin8","Promoter"
"38730",155969,155969,"2.247659752",176.872271,1.176868445,0.393726894,2.989047646,0.002798485,0.021504304,1.667474601,"Not Sig","Unchanged","Septin8","Promoter"
"38731",155970,155970,"1.319074327",20.84847664,1.048552342,0.612475902,1.711989549,0.086898595,0.235676497,0.627683726,"Not Sig","Unchanged","Septin8","Promoter"
"38732",155971,155971,"1.664571786",46.19253392,0.317326425,0.576515957,0.550420888,0.582030725,0.758361084,0.120123961,"Not Sig","Unchanged","Septin8","Promoter"
"38987",156933,156933,"2.85093387",709.469728,2.40652957,0.586315568,4.104495429,4.05e-05,0.001096677,2.959921421,"Sig","Up","Kcnj12","Promoter"
"38988",156934,156934,"2.371710152",235.3478049,-0.321566842,0.353922975,-0.908578605,0.363572605,0.579042694,0.237289414,"Not Sig","Unchanged","Kcnj12","Promoter"
"38989",156947,156947,"2.169189366",147.6350127,0.487015281,0.520753262,0.935213117,0.34967848,0.566037746,0.247154607,"Not Sig","Unchanged","Kcnj12","Promoter"
"39201",157910,157910,"1.752389143",56.54434052,0.884748306,0.592700468,1.492741028,0.135504989,0.31458503,0.502261947,"Not Sig","Unchanged","Chd3","Promoter"
"39202",157911,157911,"1.150540746",14.14297409,-0.009027728,0.780497649,-0.011566631,0.99077137,NA,NA,"Not Sig","Unchanged","Chd3","Promoter"
"39203",157912,157912,"1.394341532",24.79371082,-0.272204868,0.648776553,-0.419566439,0.67480221,0.821627768,0.085324892,"Not Sig","Unchanged","Chd3","Promoter"
"39204",157913,157913,"2.493956735",311.8578893,0.167000327,0.355271172,0.470064391,0.638309014,0.797664409,0.098179786,"Not Sig","Unchanged","Chd3","Promoter"
"39205",157914,157914,"2.794168545",622.5418406,0.382628964,0.375348477,1.019396607,0.308014716,0.524704637,0.280085098,"Not Sig","Unchanged","Chd3","Promoter"
"39206",157915,157915,"2.904350379",802.3251008,1.796653452,0.598024165,3.004315806,0.002661789,0.020745115,1.683084162,"Not Sig","Unchanged","Chd3","Promoter"
"39207",157916,157916,"2.463112747",290.4776666,0.879918549,0.538738466,1.633294456,0.102407082,0.262142245,0.581462985,"Not Sig","Unchanged","Chd3","Promoter"
"39579",158932,158932,"1.594582089",39.31715542,1.173552886,0.777186766,1.510001119,0.131043139,0.308058224,0.511367192,"Not Sig","Unchanged","Ankrd13b","Promoter"
"39580",158933,158933,"1.687466425",48.69298799,0.867978118,0.47607991,1.823177369,0.068276532,0.200797051,0.697242669,"Not Sig","Unchanged","Ankrd13b","Promoter"
"39581",158934,158934,"1.387662848",24.41534404,1.690600162,0.572138569,2.954878858,0.003127918,0.023269419,1.633214467,"Not Sig","Unchanged","Ankrd13b","Promoter"
"39582",158935,158935,"2.352956219",225.4011973,0.66334911,0.369401801,1.795738703,0.072536083,0.209182555,0.679474536,"Not Sig","Unchanged","Ankrd13b","Promoter"
"39583",158936,158936,"2.888631622",773.8051605,2.61943222,0.574170459,4.56211597,5.06e-06,0.000243193,3.614048306,"Sig","Up","Ankrd13b","Promoter"
"39584",158937,158937,"2.478502835",300.9558816,0.912652926,0.513920121,1.775865332,0.075755116,0.215168126,0.667222062,"Not Sig","Unchanged","Ankrd13b","Promoter"
"39614",158996,158996,"1.694960279",49.5404878,-0.492554996,0.53524817,-0.920236674,0.357449093,0.573342155,0.241586125,"Not Sig","Unchanged","Pipox","Promoter"
"39615",158997,158997,"1.975237287",94.45768281,-1.066687402,0.385344854,-2.768137141,0.005637773,0.035442421,1.450476619,"Not Sig","Unchanged","Pipox","Promoter"
"39616",158998,158998,"2.425310827",266.2630039,0.234920522,0.460743885,0.509872251,0.610140964,0.778138533,0.108943078,"Not Sig","Unchanged","Pipox","Promoter"
"39617",158999,158999,"2.129206041",134.6499016,0.892595538,0.581998486,1.5336733,0.125110046,0.298705214,0.524757197,"Not Sig","Unchanged","Pipox","Promoter"
"39619",159007,159007,"2.892245699",780.2714186,1.7840348,0.483594961,3.689109571,0.00022504,0.003678495,2.43432984,"Not Sig","Unchanged","Sez6","Promoter"
"39620",159008,159008,"2.384825308",242.5634204,-0.213245386,0.424179686,-0.502724182,0.615158206,0.781461169,0.107092597,"Not Sig","Unchanged","Sez6","Promoter"
"39621",159011,159011,"2.797288811",627.0307097,1.082567427,0.36378532,2.975841427,0.002921859,0.022176578,1.654105474,"Not Sig","Unchanged","Sez6","Promoter"
"39622",159016,159016,"2.638065055",434.575316,1.009702964,0.397890587,2.537639736,0.01116028,0.057549766,1.239956437,"Not Sig","Unchanged","Sez6","Promoter"
"39623",159017,159017,"2.226267576",168.3711102,0.653359174,0.416738692,1.567791007,0.116929914,0.285800175,0.543937509,"Not Sig","Unchanged","Sez6","Promoter"
"39624",159018,159018,"1.923433655",83.8365995,1.678026366,0.641829157,2.614443964,0.008937282,0.04914806,1.308493616,"Not Sig","Unchanged","Sez6","Promoter"
"39734",159468,159468,"2.255242885",179.9877237,-0.495892961,0.403417964,-1.229228754,0.218986051,0.426261734,0.370323653,"Not Sig","Unchanged","Asic2","Promoter"
"39735",159469,159469,"3.078218829",1197.343688,2.149144765,0.716514378,2.99944402,0.002704728,0.020984658,1.678098097,"Sig","Up","Asic2","Promoter"
"39740",159561,159561,"1.785035891",60.95872733,-1.673955497,0.48100046,-3.480153632,0.000501126,0.00642693,2.191996433,"Not Sig","Unchanged","Asic2","Promoter"
"39741",159562,159562,"1.837318832",68.75730287,-0.766839849,0.453529704,-1.690826075,0.090870026,0.242624763,0.615064876,"Not Sig","Unchanged","Asic2","Promoter"
"39742",159563,159563,"2.29787667",198.553099,-0.493061955,0.374379563,-1.317010874,0.18783498,0.38751973,0.411706181,"Not Sig","Unchanged","Asic2","Promoter"
"39973",160600,160600,"1.778188905",60.0052024,0.293209144,0.420242185,0.697714687,0.485355641,0.684775451,0.164451818,"Not Sig","Unchanged","Car10","Promoter"
"39974",160601,160601,"2.833769182",681.9761422,1.160211543,0.580398138,1.99899253,0.045609162,0.153270038,0.814542736,"Not Sig","Unchanged","Car10","Promoter"
"39975",160602,160602,"1.711135551",51.42041184,0.323899495,0.519718904,0.623220538,0.533139607,0.72222257,0.141328944,"Not Sig","Unchanged","Car10","Promoter"
"39992",160766,160766,"1.425529748",26.63972565,-0.740108935,0.677924671,-1.091727394,0.274952941,0.49008253,0.309730778,"Not Sig","Unchanged","Cacna1g","Promoter"
"39993",160767,160767,"2.65700329",453.9450554,0.219462816,0.337269353,0.650704888,0.515237007,0.708689306,0.149544121,"Not Sig","Unchanged","Cacna1g","Promoter"
"39994",160768,160768,"1.386688437",24.36062559,-0.001106407,0.690450278,-0.001602442,0.998721437,0.999327871,0.000292,"Not Sig","Unchanged","Cacna1g","Promoter"
"39995",160769,160769,"1.508048895",32.21431459,0.122695791,0.589199672,0.208241445,0.835040449,0.916896704,0.037679588,"Not Sig","Unchanged","Cacna1g","Promoter"
"39996",160770,160770,"1.951047494",89.34031793,1.902036581,0.449489195,4.231551282,2.32e-05,0.000736804,3.132648198,"Not Sig","Unchanged","Cacna1g","Promoter"
"39997",160771,160771,"1.482598172",30.38072771,0.924999633,0.609305492,1.51812128,0.128983828,0.304897275,0.515846456,"Not Sig","Unchanged","Cacna1g","Promoter"
"39998",160773,160773,"2.468083893",293.8217172,0.064743384,0.411339199,0.157396583,0.874932306,0.938441868,0.027592625,"Not Sig","Unchanged","Cacna1g","Promoter"
"39999",160774,160774,"2.000945888",100.2180361,-0.79748466,0.490865245,-1.624650896,0.104236966,0.265114729,0.576566143,"Not Sig","Unchanged","Cacna1g","Promoter"
"40000",160775,160775,"1.83276226",68.03967963,-0.735969976,0.531440212,-1.384859404,0.166095462,0.358574428,0.445420686,"Not Sig","Unchanged","Cacna1g","Promoter"
"40001",160786,160786,"1.845795448",70.11249926,1.649624872,0.566471642,2.91210495,0.00359002,0.025672489,1.590532032,"Not Sig","Unchanged","Cacna1g","Promoter"
"40002",160787,160787,"2.99606187",990.9731087,1.782050843,0.474532088,3.755385334,0.000173075,0.00306056,2.514199085,"Not Sig","Unchanged","Cacna1g","Promoter"
"40622",162301,162301,"2.8867243",770.4142369,1.867231445,0.473461097,3.943790649,8.02e-05,0.001776731,2.750378282,"Not Sig","Unchanged","Adam11","Promoter"
"40623",162302,162302,"2.250523922",178.0425977,1.600305018,0.388168836,4.122703493,3.74e-05,0.001037239,2.984121011,"Not Sig","Unchanged","Adam11","Promoter"
"40624",162303,162303,"1.434352542",27.18645255,0.433234818,0.695263809,0.623122924,0.533203747,0.72224867,0.141313249,"Not Sig","Unchanged","Adam11","Promoter"
"40625",162304,162304,"1.755342789",56.93021041,1.777845961,0.470757589,3.77656357,0.000159007,0.002885657,2.53975533,"Not Sig","Unchanged","Adam11","Promoter"
"40626",162305,162305,"1.811982792",64.86087337,0.302422362,0.43987234,0.687523025,0.491753196,0.689828935,0.161258593,"Not Sig","Unchanged","Adam11","Promoter"
"40627",162306,162306,"2.930463398",852.0466981,0.843022713,0.412365686,2.044357087,0.040918283,0.142291145,0.846822126,"Not Sig","Unchanged","Adam11","Promoter"
"40628",162307,162307,"2.233535477",171.2125032,-0.310762623,0.508091826,-0.611626891,0.540784642,0.728276969,0.137703424,"Not Sig","Unchanged","Adam11","Promoter"
"40629",162308,162308,"1.970188507",93.36594714,0.184773275,0.434052962,0.425692925,0.670331618,0.818826632,0.08680804,"Not Sig","Unchanged","Adam11","Promoter"
"40669",162413,162413,"2.894309069",783.9873748,1.32890986,0.422783585,3.143239017,0.001670893,0.015028066,1.823096904,"Not Sig","Unchanged","Arhgap27","Promoter"
"40670",162414,162414,"1.752820908",56.60058339,0.155823292,0.551629888,0.282477972,0.777577035,0.88422809,0.053435693,"Not Sig","Unchanged","Arhgap27","Promoter"
"40675",162419,162419,"1.721005536",52.60239716,0.214650864,0.569680638,0.376791573,0.706328504,0.841391221,0.075002024,"Not Sig","Unchanged","Arhgap27","Promoter"
"40676",162420,162420,"2.369139903",233.9590788,1.22131655,0.446244494,2.736877578,0.006202537,0.037930208,1.421014776,"Not Sig","Unchanged","Arhgap27","Promoter"
"40677",162421,162421,"2.785787328",610.6429223,2.90813416,0.677064963,4.295206984,1.75e-05,0.000599046,3.222540075,"Sig","Up","Arhgap27","Promoter"
"40678",162422,162422,"2.493685799",311.6633961,1.41429577,0.495287415,2.855505162,0.004296842,0.029178541,1.53493643,"Not Sig","Unchanged","Arhgap27","Promoter"
"40697",162526,162526,"3.140831703",1383.030325,2.211183086,0.489801958,4.514443135,6.35e-06,0.000286937,3.542212691,"Sig","Up","Crhr1","Promoter"
"40727",162673,162673,"3.148317726",1407.076554,1.760767353,0.65930002,2.670661762,0.007570189,0.04365767,1.359939443,"Not Sig","Unchanged","Tanc2","Promoter"
"40728",162674,162674,"2.282448164",191.6232334,1.026363547,0.389125074,2.637618637,0.008349042,0.046835411,1.329425662,"Not Sig","Unchanged","Tanc2","Promoter"
"40951",163892,163892,"2.065122867",116.1777247,1.024199781,0.415219926,2.466644102,0.013638584,0.066296995,1.178506155,"Not Sig","Unchanged","Grin2c","Promoter"
"40952",163893,163893,"1.986664587",96.97607144,1.993324438,0.518242637,3.846315022,0.000119908,0.002361078,2.626889696,"Not Sig","Unchanged","Grin2c","Promoter"
"40953",163894,163894,"3.038604324",1092.960142,2.57550657,0.441241391,5.83695597,5.32e-09,1.5e-06,5.823381927,"Sig","Up","Grin2c","Promoter"
"41210",164560,164560,"2.930763672",852.6360133,2.44312519,0.56753148,4.304827615,1.67e-05,0.000581417,3.235511908,"Sig","Up","Timp2","Promoter"
"41275",164873,164873,"2.241370417",174.3293122,1.820255851,0.470129727,3.871816109,0.000108027,0.002182847,2.660976704,"Not Sig","Unchanged","Nptx1","Promoter"
"41276",164874,164874,"3.0310291",1074.061377,3.390390477,0.564047157,6.010828054,1.85e-09,6.68e-07,6.175105781,"Sig","Up","Nptx1","Promoter"
"41945",168768,168768,"3.078288632",1197.536148,2.421080777,0.671513082,3.605411184,0.000311659,0.004633326,2.334107177,"Sig","Up","Dact1","Promoter"
"41946",168769,168769,"2.209175374",161.8733573,0.984245518,0.415081714,2.37120905,0.01773,0.079741145,1.098317532,"Not Sig","Unchanged","Dact1","Promoter"
"42213",170275,170275,"2.099376639",125.7119719,0.58333758,0.370470631,1.574585221,0.115352216,0.283337265,0.547696303,"Not Sig","Unchanged","D030025P21Rik","Promoter"
"42214",170276,170276,"2.926486196",844.2794069,1.024795222,0.467213927,2.193417542,0.02827731,0.110300751,0.957421529,"Not Sig","Unchanged","D030025P21Rik","Promoter"
"42281",170598,170598,"3.20563277",1605.583033,1.617594337,0.491049079,3.294160208,0.000987162,0.010362863,1.984520261,"Not Sig","Unchanged","Irf2bpl","Promoter"
"42284",170628,170628,"2.006808162",101.579989,-0.692671577,0.419503609,-1.651169531,0.098703963,0.256073144,0.591635966,"Not Sig","Unchanged","Zdhhc22","Promoter"
"42285",170629,170629,"2.855493756",716.9580671,1.566438682,0.505194069,3.100667207,0.001930852,0.016572785,1.780604494,"Not Sig","Unchanged","Zdhhc22","Promoter"
"42499",171946,171946,"2.726745662",533.0226476,1.396860351,0.592799763,2.356378051,0.018454126,0.081965603,1.086368361,"Not Sig","Unchanged","Tunar","Promoter"
"42500",171947,171947,"2.012492047",102.9181681,1.192709703,0.38917277,3.064730619,0.002178661,0.018033975,1.743908539,"Not Sig","Unchanged","Tunar","Promoter"
"43407",177366,177366,"3.167582912",1470.8992,2.703483446,0.588022169,4.597587625,4.27e-06,0.000215402,3.666750232,"Sig","Up","Unc5a","Promoter"
"43408",177367,177367,"1.674793094",47.29258942,1.225661315,0.573327068,2.137804724,0.032532595,0.121532257,0.915308438,"Not Sig","Unchanged","Unc5a","Promoter"
"43409",177381,177381,"2.193906356",156.2810629,1.179715964,0.560417664,2.105065632,0.035285595,0.128480979,0.891161161,"Not Sig","Unchanged","Unc5a","Promoter"
"43410",177382,177382,"2.304220455",201.4746708,0.591988946,0.448834755,1.318946315,0.187187061,0.386719134,0.41260434,"Not Sig","Unchanged","Unc5a","Promoter"
"43411",177383,177383,"2.320808159",209.3187629,0.145231018,0.508406979,0.285658977,0.775139328,0.882920952,0.054078177,"Not Sig","Unchanged","Unc5a","Promoter"
"43436",177428,177428,"2.872816551",746.1335203,1.241138501,0.502366938,2.470581572,0.013489355,0.065782534,1.181889399,"Not Sig","Unchanged","Prr7","Promoter"
"43437",177429,177429,"1.918499648",82.88952452,1.220000052,0.482332561,2.529375271,0.011426578,0.058486307,1.232945802,"Not Sig","Unchanged","Prr7","Promoter"
"43486",177794,177794,"3.069495334",1173.533073,2.265163452,0.552158764,4.102377069,4.09e-05,0.001103685,2.957154779,"Sig","Up","Spock1","Promoter"
"43740",179029,179029,"1.877820147",75.4779589,1.814006105,0.628055856,2.88828786,0.003873452,0.027100289,1.567026081,"Not Sig","Unchanged","Fam81b","Promoter"
"43741",179030,179030,"2.644332624",440.8924118,0.477153713,0.340892866,1.399717508,0.161597929,0.352531109,0.452802552,"Not Sig","Unchanged","Fam81b","Promoter"
"44048",181000,181000,"1.985331333",96.67881824,0.714141154,0.419494782,1.702383877,0.08868343,0.238756763,0.622044317,"Not Sig","Unchanged","Plk2","Promoter"
"44049",181001,181001,"3.091872296",1235.584058,1.318761772,0.593594398,2.221654682,0.026306651,0.104913581,0.979168288,"Not Sig","Unchanged","Plk2","Promoter"
"44050",181002,181002,"1.584381805",38.40447257,-0.142525446,0.69210369,-0.20593077,0.83684499,0.917801542,0.037251217,"Not Sig","Unchanged","Plk2","Promoter"
"45174",186852,186852,"2.573991209",374.9654123,1.029372895,0.426269219,2.414842191,0.015742028,0.073349946,1.134600204,"Not Sig","Unchanged","Phyhip","Promoter"
"45175",186853,186853,"1.84993421",70.78385472,0.426049944,0.445628654,0.956064966,0.339039413,0.555483186,0.255329082,"Not Sig","Unchanged","Phyhip","Promoter"
"45176",186854,186854,"1.54080646",34.73813188,0.81866216,0.517269311,1.582661376,0.113498666,0.280424736,0.552183681,"Not Sig","Unchanged","Phyhip","Promoter"
"45177",186855,186855,"2.71533832",519.2043471,0.269523684,0.438662838,0.614421055,0.538937126,0.726828395,0.138568114,"Not Sig","Unchanged","Phyhip","Promoter"
"45186",186874,186874,"2.619530513",416.4189772,0.586701476,0.374315808,1.567397004,0.117021924,0.285941124,0.54372338,"Not Sig","Unchanged","Hr","Promoter"
"45187",186875,186875,"2.927257573",845.7803152,1.894347762,0.410306879,4.616904707,3.9e-06,0.000201767,3.695148801,"Not Sig","Unchanged","Hr","Promoter"
"46097",193357,193357,"2.971457231",936.3910002,0.724989818,0.538839893,1.34546426,0.178475356,0.375299877,0.425621578,"Not Sig","Unchanged","Ly6h","Promoter"
"46130",193435,193435,"2.992143702",982.0728445,2.659952241,0.586177059,4.537796562,5.68e-06,0.000264721,3.577211601,"Sig","Up","Fam83h","Promoter"
"46187",193524,193524,"2.63113147",427.6923379,2.557982113,0.551990632,4.634104217,3.58e-06,0.000188987,3.723567106,"Sig","Up","Scx","Promoter"
"46572",194565,194565,"2.896853188",788.5934916,0.698422846,0.386178446,1.808549529,0.070521016,0.205224603,0.687770576,"Not Sig","Unchanged","Shisa8","Promoter"
"46573",194566,194566,"3.019145194",1045.069549,3.015386183,0.573268177,5.259992279,1.44e-07,1.79e-05,4.747426147,"Sig","Up","Shisa8","Promoter"
"46574",194567,194567,"2.271511329",186.8578421,1.076998582,0.373315592,2.884954729,0.0039147,0.027304343,1.563768269,"Not Sig","Unchanged","Shisa8","Promoter"
"46817",195761,195761,"2.597674066",395.9807425,1.615943166,0.390745119,4.135542807,3.54e-05,0.000995024,3.002166619,"Not Sig","Unchanged","Mapk11","Promoter"
"46818",195762,195762,"2.579184301",379.4759881,1.104726716,0.497889233,2.218820257,0.026498955,0.105457189,0.976923808,"Not Sig","Unchanged","Mapk11","Promoter"
"46912",196304,196304,"2.234587917",171.627911,1.098658631,0.484799939,2.266210335,0.023438508,0.096976914,1.013331639,"Not Sig","Unchanged","Nell2","Promoter"
"46913",196305,196305,"3.046767334",1113.697729,1.911023663,0.570394432,3.350354693,0.000807081,0.008997044,2.045900155,"Not Sig","Unchanged","Nell2","Promoter"
"47803",199356,199356,"1.378955789",23.93072128,-0.639030671,0.568186142,-1.124685422,0.260722361,0.474714401,0.323567593,"Not Sig","Unchanged","Etv5","Promoter"
"47804",199357,199357,"3.432883464",2709.464494,2.053280187,0.537228762,3.821984843,0.000132382,0.00253294,2.596375025,"Sig","Up","Etv5","Promoter"
"47838",199508,199508,"1.864376763",73.17736437,0.683784094,0.467034547,1.464097461,0.143167321,0.32598085,0.486807912,"Not Sig","Unchanged","Bcl6","Promoter"
"47839",199509,199509,"1.310635332",20.44727001,0.543270786,0.660640133,0.822339969,0.410883435,0.62251107,0.205852921,"Not Sig","Unchanged","Bcl6","Promoter"
"47840",199510,199510,"1.425068577",26.61145232,-0.234985066,0.633914381,-0.370688965,0.71086921,0.844334138,0.073485651,"Not Sig","Unchanged","Bcl6","Promoter"
"47841",199516,199516,"2.490837922",309.6263561,1.531733997,0.638601173,2.398576863,0.016458922,0.075659197,1.121138275,"Not Sig","Unchanged","Bcl6","Promoter"
"47842",199517,199517,"2.913360713",819.1448639,1.488985668,0.495817613,3.003091521,0.00267252,0.020814398,1.681636147,"Not Sig","Unchanged","Bcl6","Promoter"
"47843",199518,199518,"1.637828166",43.43383387,0.819297125,0.593183703,1.381186168,0.167221727,0.360150959,0.443515424,"Not Sig","Unchanged","Bcl6","Promoter"
"47844",199519,199519,"1.904984213",80.34969132,1.517544837,0.462200338,3.283305338,0.001025975,0.01064226,1.972966153,"Not Sig","Unchanged","Bcl6","Promoter"
"47845",199520,199520,"2.134889765",136.4236815,1.205935217,0.399014183,3.022286598,0.002508729,0.019909245,1.700945202,"Not Sig","Unchanged","Bcl6","Promoter"
"48724",204866,204866,"3.021787601",1051.447521,1.029381248,0.430187233,2.39286796,0.016717256,0.07648888,1.116401697,"Not Sig","Unchanged","Pde10a","Promoter"
"48725",204867,204867,"2.207696068",161.3229175,1.995523307,0.513772935,3.884056885,0.000102728,0.002106161,2.676508494,"Not Sig","Unchanged","Pde10a","Promoter"
"48726",204909,204909,"1.131326983",13.53090931,-0.13353941,0.694713637,-0.192222238,0.847568127,NA,NA,"Not Sig","Unchanged","Pde10a","Promoter"
"48727",204910,204910,"1.356117688",22.70480039,1.40486688,0.738088023,1.903386637,0.056990113,0.177773387,0.750133254,"Not Sig","Unchanged","Pde10a","Promoter"
"48728",204920,204920,"2.962316452",916.8883453,1.501988153,0.682504408,2.200701028,0.027757196,0.109008425,0.962539935,"Not Sig","Unchanged","Pde10a","Promoter"
"48729",204921,204921,"1.5591975",36.24077695,0.245190943,0.484249499,0.506331846,0.61262371,0.779733374,0.108053877,"Not Sig","Unchanged","Pde10a","Promoter"
"48730",204931,204931,"1.581412495",38.14279331,1.343342158,0.608390651,2.208025643,0.027242486,0.107545037,0.968409627,"Not Sig","Unchanged","Pde10a","Promoter"
"48731",204951,204951,"1.640735648",43.72558691,-0.262793054,0.472545993,-0.556121644,0.5781277,0.755699533,0.121650846,"Not Sig","Unchanged","Pde10a","Promoter"
"48732",204952,204952,"1.353196389",22.55258817,-1.203341178,0.721619142,-1.667557175,0.095403666,0.250339674,0.601470317,"Not Sig","Unchanged","Pde10a","Promoter"
"48733",204956,204956,"1.455196229",28.52306743,0.060254733,0.540168178,0.111548098,0.911181727,0.956921375,0.019123744,"Not Sig","Unchanged","Pde10a","Promoter"
"49249",206664,206664,"1.737414186",54.62785973,-0.005192103,0.502471494,-0.01033313,0.991755502,0.995973702,0.001752129,"Not Sig","Unchanged","Grm4","Promoter"
"49250",206672,206672,"2.642198078",438.7307534,0.447589223,0.376497405,1.188824194,0.234508856,0.44493653,0.351701937,"Not Sig","Unchanged","Grm4","Promoter"
"49251",206673,206673,"1.91082057",81.43677559,0.152463844,0.526262591,0.289710586,0.772037657,0.88107045,0.054989364,"Not Sig","Unchanged","Grm4","Promoter"
"49252",206674,206674,"2.109811423",128.7690295,1.978223045,0.520095477,3.803576712,0.000142622,0.002674197,2.572806637,"Not Sig","Unchanged","Grm4","Promoter"
"49253",206675,206675,"3.081486101",1206.385479,2.248827951,0.506198449,4.442581666,8.89e-06,0.000370151,3.431620841,"Sig","Up","Grm4","Promoter"
"49254",206676,206676,"1.931531367",85.41445357,-0.091862526,0.45113558,-0.203625097,0.83864648,0.91884539,0.036757559,"Not Sig","Unchanged","Grm4","Promoter"
"49255",206677,206677,"2.532973285",341.1719239,0.641723341,0.472861485,1.357106386,0.17474741,0.370269772,0.431481741,"Not Sig","Unchanged","Grm4","Promoter"
"49256",206678,206678,"1.32367822",21.07066392,-0.18813937,0.591464107,-0.318090934,0.750415961,0.868397948,0.061281211,"Not Sig","Unchanged","Grm4","Promoter"
"49374",207008,207008,"2.645242375",441.8169516,1.363001124,0.4503088,3.026814321,0.002471457,0.019695085,1.705642144,"Not Sig","Unchanged","Cdkn1a","Promoter"
"49375",207009,207009,"3.054254933",1133.065283,1.648751294,0.555161139,2.969860781,0.002979347,0.022453435,1.648717209,"Not Sig","Unchanged","Cdkn1a","Promoter"
