"","X","res_1.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation","seqnames","start","end","width"
"334",334,"peak652",2.91066083606171,814.068285966108,1.41703037628605,0.268592501722383,5.27576297625275,1.32204874334626e-07,5.90109974727033e-06,5.22906704434711,"Sig","Up","Speg","Promoter (<=1kb)","chr1",75381602,75382941,1340
"335",335,"peak653",1.08483583164497,12.1572635510295,-1.56933127909735,1.30131086497976,-1.20596186609243,0.227832194399701,NA,NA,NA,NA,"Speg","Promoter (2-3kb)","chr1",75388191,75388487,297
"336",336,"peak654",2.12809807226211,134.306821819661,2.09021344638477,0.471083220235278,4.43703650777634,9.12058296740019e-06,0.000261116473378361,3.58316572843887,"Sig","Up","Speg","Promoter (<=1kb)","chr1",75422086,75423561,1476
"338",338,"peak656",1.24254909550018,17.4803086013661,-0.608900994573764,1.0465179262605,-0.581835226415602,0.560677673849965,0.941948062445025,0.0259730428710022,"Not Sig","Unchanged","Asic4","Promoter (<=1kb)","chr1",75450453,75450751,299
"401",401,"peak852",1.62640805157679,42.3065929109514,-1.33597275861875,0.709228697188252,-1.8836981130561,0.0596058218251767,0.319808417734361,0.495110109296881,"Not Sig","Unchanged","Ecel1","Promoter (<=1kb)","chr1",87154143,87154707,565
"402",402,"peak853",1.71667618832167,52.0806251109816,-0.777871909786101,0.622602279894449,-1.24938814859138,0.211523141013036,0.67521092819551,0.17056053732938,"Not Sig","Unchanged","Ecel1","Promoter (<=1kb)","chr1",87155732,87156379,648
"414",414,"peak872",3.01634447392563,1038.35168961191,-0.0159037478488625,0.274444022307777,-0.0579489679357169,0.953789277855062,0.996920138363788,0.0013396309131218,"Not Sig","Unchanged","Arl4c","Promoter (<=1kb)","chr1",88700313,88702567,2255
"418",418,"peak878",1.94168237516934,87.4344082619083,-1.45360820708568,0.549005656954644,-2.64771079982837,0.00810388182013261,0.0763259906503464,1.1173275501975,"Not Sig","Unchanged","Gbx2","Promoter (<=1kb)","chr1",89930085,89931329,1245
"448",448,"peak923",2.62053943893462,417.387500330541,0.0452119780575768,0.314676919705546,0.143677452098753,0.885755177055412,0.992949428610957,0.00307286976693903,"Not Sig","Unchanged","Sned1","Promoter (<=1kb)","chr1",93235713,93236786,1074
"449",449,"peak924",1.06745824462094,11.6804142275387,2.49736472892117,1.44823413453506,1.724420568034,0.0846319471334679,NA,NA,NA,NA,"Sned1","Promoter (2-3kb)","chr1",93289760,93289955,196
"471",471,"peak985",3.19921366987164,1582.02619374144,0.716333407561064,0.253384741269695,2.82705818815909,0.00469777907274055,0.0501187721612423,1.29999957714574,"Not Sig","Unchanged","Gm17634","Promoter (<=1kb)","chr1",105355074,105356992,1919
"473",473,"peak991",2.50548659281274,320.248122869804,0.475576171523797,0.320925238254119,1.4818908419637,0.138369342226403,0.53840518606257,0.268890765523475,"Not Sig","Unchanged","Tnfrsf11a","Promoter (<=1kb)","chr1",105780254,105781412,1159
"494",494,"peak1053",2.79032011159719,617.049651827152,0.50332631706184,0.28583469386759,1.76090001619957,0.0782553271962469,0.381980404047171,0.417958916230893,"Not Sig","Unchanged","Ralb","Promoter (<=1kb)","chr1",119504102,119504987,886
"515",515,"peak1098",2.98595536477866,968.178345267332,0.905542700537004,0.260327691788795,3.47847243723758,0.000504280295173008,0.00822298320936328,2.08497059653256,"Not Sig","Unchanged","Dpp10","Promoter (<=1kb)","chr1",124044369,124046302,1934
"523",523,"peak1131",2.98424997828325,964.383959707773,1.96838947163624,0.275774546262514,7.13767640383496,9.49217660729228e-13,1.18234750609471e-10,9.92725486034259,"Sig","Up","Tmem163","Promoter (<=1kb)","chr1",127676411,127678272,1862
"542",542,"peak1163",2.86943653418574,740.34906830999,0.266283256231259,0.27351732680748,0.973551691731353,0.330279182324515,0.814010774095937,0.08936984683138,"Not Sig","Unchanged","Rassf5","Promoter (<=1kb)","chr1",131244493,131245772,1280
"553",553,"peak1180",2.27619020939076,188.881842001665,1.24172013246542,0.379537388748798,3.27166748066361,0.00106915242221834,0.0151315914794745,1.82011539224084,"Sig","Up","Cdk18","Promoter (<=1kb)","chr1",132138886,132139896,1011
"557",557,"peak1186",2.81538419672834,653.708597400628,1.26887891981473,0.281752530362592,4.50352271257969,6.68362210642105e-06,0.00019901133108118,3.70112219552027,"Sig","Up","Klhdc8a","Promoter (<=1kb)","chr1",132298448,132299761,1314
"588",588,"peak1236",2.79847006679084,628.738517601169,2.12355345931943,0.295826147035355,7.17838325178754,7.05405896882125e-13,9.02274822189389e-11,10.0446611613698,"Sig","Up","Syt2","Promoter (<=1kb)","chr1",134646123,134647631,1509
"589",589,"peak1237",2.77018247178887,589.091114015945,1.67096356487668,0.289846180856191,5.76500114626571,8.16572862374732e-09,4.95588902264215e-07,6.30487842735525,"Sig","Up","Syt2","Promoter (<=1kb)","chr1",134708762,134710375,1614
"604",604,"peak1260",2.39928650785302,250.776310060691,0.434000665454205,0.35928691282252,1.20795010885518,0.22706645351755,0.696538066984519,0.15705514366277,"Not Sig","Unchanged","Lad1","Promoter (<=1kb)","chr1",135818376,135819196,821
"605",605,"peak1261",1.39591683370063,24.8838075400682,-1.08495905980522,0.943031941303972,-1.15050086034731,0.249937640059972,0.726977622342996,0.138478957287495,"Not Sig","Unchanged","Pkp1","Promoter (<=1kb)","chr1",135918767,135919292,526
"611",611,"peak1268",2.74996874044723,562.300850566693,0.491635033590818,0.299516812757381,1.64142716752619,0.100708774247381,0.446757868379535,0.349927789882819,"Not Sig","Unchanged","Gpr25","Promoter (<=1kb)","chr1",136259676,136261038,1363
"658",658,"peak1386",2.31298574241202,205.582310362324,-0.456160590514606,0.406109022602416,-1.12324662867978,0.261332764039206,0.739282733562041,0.131189436919345,"Not Sig","Unchanged","Shcbp1l","Promoter (<=1kb)","chr1",153424651,153425641,991
"742",742,"peak1519",3.26566383686967,1843.58784824469,0.657385860808404,0.283561105050792,2.3183216918648,0.0204318443688939,0.152955950088217,0.815433624006419,"Not Sig","Unchanged","Fam78b","Promoter (<=1kb)","chr1",167000484,167002791,2308
"748",748,"peak1529",2.18427200455893,152.852309337116,-0.573655273060804,0.419128859984005,-1.36868473596091,0.171097843676556,0.603052123475787,0.219645148955045,"Not Sig","Unchanged","Lmx1a","Promoter (<=1kb)","chr1",167688437,167689409,973
"837",837,"peak1698",2.59140969537047,390.310015309909,0.0153358588715499,0.313318635340593,0.0489465264486392,0.960961910528539,0.996940004600462,0.00133097654787541,"Not Sig","Unchanged","Itpkb","Promoter (<=1kb)","chr1",180330531,180331674,1144
"838",838,"peak1699",2.62169428351628,418.498864059779,0.284954930811707,0.300010305588563,0.949817141290129,0.342205174509806,0.823580728876394,0.0842938240750834,"Not Sig","Unchanged","Itpkb","Promoter (1-2kb)","chr1",180331763,180332814,1052
"866",866,"peak1743",2.84560548832938,700.818388074869,0.607156638432781,0.290368764430539,2.09098468157729,0.0365294371754235,0.230461903961946,0.63740085451075,"Not Sig","Unchanged","Susd4","Promoter (<=1kb)","chr1",182763572,182765161,1590
"912",912,"peak1836",3.15116266474394,1416.3241640098,0.204050981944261,0.282970145631113,0.721104275820911,0.470845360507352,0.905328753479088,0.0431936861036038,"Not Sig","Unchanged","Ppp2r5a","Promoter (<=1kb)","chr1",191395876,191397795,1920
"978",978,"peak1980",2.15928265408072,144.305423627101,-0.0888202238806637,0.411338005740035,-0.215930020181014,0.829042296331656,0.991403304561795,0.00374963783094772,"Not Sig","Unchanged","Utrn","Promoter (<=1kb)","chr10",12614339,12615371,1033
"979",979,"peak1981",3.11113663389382,1291.62556952546,0.0707124376341925,0.258414292688119,0.273639808768378,0.784361438221277,0.98659893246153,0.00585935879716724,"Not Sig","Unchanged","Utrn","Promoter (<=1kb)","chr10",12868002,12869741,1740
"1015",1015,"peak2051",3.02234565333512,1052.79945957026,0.468957281393305,0.276429693936021,1.69647940029859,0.0897951281045591,0.4151410596066,0.381804310517627,"Not Sig","Unchanged","Map7","Promoter (<=1kb)","chr10",20148520,20150092,1573
"1016",1016,"peak2052",2.04745872173603,111.547212435078,0.816256902114461,0.461761682811677,1.76770167923907,0.0771107891229259,0.378568465543444,0.421855565255628,"Not Sig","Unchanged","Map7","Promoter (<=1kb)","chr10",20170338,20171738,1401
"1045",1045,"peak2106",2.7267473806568,533.024756769999,0.245143537595636,0.284418621966172,0.861910995493091,0.388736497830664,0.854741786605731,0.0681650637386762,"Not Sig","Unchanged","Enpp1","Promoter (<=1kb)","chr10",24711302,24712475,1174
"1062",1062,"peak2142",2.04936218037189,112.037182932824,0.914704724292957,0.479946764579321,1.905846214204,0.0566701610166701,0.3091584042072,0.50981894308003,"Not Sig","Unchanged","Rspo3","Promoter (2-3kb)","chr10",29533220,29533831,612
"1063",1063,"peak2143",2.14251419298727,138.839868283535,0.96136018608584,0.46394355166228,2.07214904192837,0.0382515439602795,0.237113726513551,0.625043303986651,"Not Sig","Unchanged","Rspo3","Promoter (<=1kb)","chr10",29534359,29535258,900
"1064",1064,"peak2144",2.59757292477681,395.888535077763,0.24473556067059,0.304515350157186,0.803688748512224,0.421576753769901,0.875347578018827,0.0578194655580109,"Not Sig","Unchanged","Rspo3","Promoter (<=1kb)","chr10",29535326,29536264,939
"1107",1107,"peak2225",2.35857838875788,228.33810304219,0.800830000183245,0.356834923994377,2.24425902941009,0.0248157399943122,0.175711687560917,0.755199350204203,"Not Sig","Unchanged","Mettl24","Promoter (<=1kb)","chr10",40682985,40683822,838
"1153",1153,"peak2324",2.28821468917488,194.184557248768,-0.125800306931789,0.376050150440436,-0.334530665084033,0.737979155053286,0.981783395636241,0.00798431715826714,"Not Sig","Unchanged","Vgll2","Promoter (<=1kb)","chr10",52022149,52023099,951
"1214",1214,"peak2439",1.244291028394,17.5505620199213,-1.4138840422672,1.17391144612876,-1.20442137857145,0.228426753121408,0.699133605153155,0.155439822199677,"Not Sig","Unchanged","Col13a1","Promoter (2-3kb)","chr10",61863535,61863981,447
"1215",1215,"peak2440",2.36814167935135,233.421942759965,0.583589106197621,0.391070686058354,1.49228547933286,0.135624321740271,0.532718126777695,0.273502525243348,"Not Sig","Unchanged","Col13a1","Promoter (<=1kb)","chr10",61977844,61979286,1443
"1273",1273,"peak2531",2.76312342404062,579.593390193551,0.198219706017803,0.277720101774256,0.713739137899802,0.47538850037594,0.908723108825646,0.0415684276998183,"Not Sig","Unchanged","Slc16a9","Promoter (<=1kb)","chr10",70244765,70245969,1205
"1288",1288,"peak2560",3.07163494401162,1179.32890747953,-0.0773666702212526,0.352258677239604,-0.219630275192989,0.826159110867119,0.991251958217764,0.00381594172495325,"Not Sig","Unchanged","Bcr","Promoter (<=1kb)","chr10",75060404,75062304,1901
"1321",1321,"peak2604",1.00142829352656,10.0329418131154,-1.67584853367763,1.35750133932071,-1.23450967239282,0.217013044746838,NA,NA,NA,NA,"Adarb1","Promoter (<=1kb)","chr10",77339715,77340028,314
"1322",1322,"peak2606",3.19596885843517,1570.25020377375,0.330748223881786,0.315500428999359,1.04832891964929,0.294487089890173,0.776973851219838,0.109593596980329,"Not Sig","Unchanged","Adarb1","Promoter (<=1kb)","chr10",77416861,77418777,1917
"1348",1348,"peak2640",2.84450226414861,699.040381125989,1.33231924577066,0.28014767429905,4.75577478593824,1.97686760337318e-06,6.71880816455017e-05,4.17270775871182,"Sig","Up","Pdxk","Promoter (<=1kb)","chr10",78463920,78465072,1153
"1350",1350,"peak2643",2.25702431013695,180.727528750834,0.732168152304369,0.394744169302344,1.85479155676543,0.0636259982161046,0.333534889760761,0.476858729549447,"Not Sig","Unchanged","Syde1","Promoter (<=1kb)","chr10",78591280,78592224,945
"1363",1363,"peak2665",2.88563505563098,768.484399560912,0.642914021525886,0.332153605659772,1.93559248062003,0.0529176320458016,0.296924281701675,0.52735428546947,"Not Sig","Unchanged","Hcn2","Promoter (<=1kb)","chr10",79716570,79717904,1335
"1364",1364,"peak2666",1.62341602714667,42.0161279689628,-2.79267724206472,0.861770852775578,-3.24062624428537,0.00119267447828821,0.0165838214570163,1.78031538654432,"Sig","Down","Polrmt","Promoter (<=1kb)","chr10",79739285,79740099,815
"1365",1365,"peak2667",2.35874511605567,228.425779734093,0.791447411420266,0.378126791331927,2.09307414751662,0.0363425360928299,0.229526221445319,0.639167692791196,"Not Sig","Unchanged","Polrmt","Promoter (<=1kb)","chr10",79746018,79746715,698
"1368",1368,"peak2670",2.01988989537299,104.686310814936,1.05980568079387,0.465306713577086,2.27764966605901,0.0227474588667491,0.164694094308834,0.783321973720774,"Not Sig","Unchanged","Fstl3","Promoter (<=1kb)","chr10",79780256,79781127,872
"1373",1373,"peak2676",2.80549888997695,638.997104119092,0.9660606047899,0.304916720402555,3.168276910215,0.00153345386844481,0.02036984979574,1.69101217341131,"Not Sig","Unchanged","R3hdm4","Promoter (<=1kb)","chr10",79916251,79917452,1202
"1374",1374,"peak2677",1.47251859091893,29.6837380843413,2.1765612736709,0.846871316004186,2.57012043333883,0.0101663165439796,0.0913049591913248,1.03950563329882,"Not Sig","Unchanged","R3hdm4","Promoter (<=1kb)","chr10",79921629,79921811,183
"1407",1407,"peak2715",1.48710677100798,30.697765981512,-0.137291167247684,0.787658155399886,-0.174302984494564,0.86162735386118,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Adamtsl5","Promoter (1-2kb)","chr10",80342692,80343350,659
"1408",1408,"peak2716",1.10786810315945,12.8194119324739,0.448898083576726,1.18427397105586,0.37904918502642,0.70465133989836,NA,NA,"Not Sig","Unchanged","Adamtsl5","Promoter (<=1kb)","chr10",80348275,80348519,245
"1409",1409,"peak2717",2.63527804487576,431.795433283477,2.54940791035883,0.328041339748585,7.77160559188279,7.74974362280065e-15,1.31695821807179e-12,11.8804280032832,"Sig","Up","Plk5","Promoter (<=1kb)","chr10",80355944,80357318,1375
"1410",1410,"peak2718",1.34368877780514,22.064230092238,0.814773367626397,0.927926749070754,0.878057851487015,0.379912324604611,0.850201685134822,0.0704780385784592,"Not Sig","Unchanged","Plk5","Promoter (<=1kb)","chr10",80357965,80358152,188
"1437",1437,"peak2749",2.01309431269506,103.060990648674,0.859598556337104,0.476136444578619,1.80536181618664,0.071018082206839,0.358800423398366,0.44514705314337,"Not Sig","Unchanged","Gadd45b","Promoter (<=1kb)","chr10",80928673,80929099,427
"1438",1438,"peak2750",2.78321557984671,607.037582769813,1.85947748532848,0.281052888772657,6.61611233902885,3.68768173015402e-11,3.46773264988515e-09,8.45995439249781,"Sig","Up","Gadd45b","Promoter (<=1kb)","chr10",80930011,80931299,1289
"1446",1446,"peak2760",3.24006022480956,1738.04183107686,0.433575371858836,0.244379969496712,1.77418539151045,0.0760324897836428,0.374629996722585,0.426397451494882,"Not Sig","Unchanged","Zbtb7a","Promoter (<=1kb)","chr10",81135918,81137220,1303
"1447",1447,"peak2761",3.02563228784985,1060.79701221107,0.813816232412736,0.327229249988842,2.48699110009416,0.0128828621861024,0.10925712015204,0.961550250998452,"Not Sig","Unchanged","Zbtb7a","Promoter (<=1kb)","chr10",81137610,81138900,1291
"1454",1454,"peak2768",2.83105874363574,677.733173104639,0.146303151696266,0.288930272214895,0.506361450375999,0.61260293153248,0.957260898865662,0.0189696803051425,"Not Sig","Unchanged","Atcay","Promoter (<=1kb)","chr10",81229805,81230921,1117
"1456",1456,"peak2770",2.39859169371385,250.375421666622,1.62127070679607,0.352038082023355,4.6053844444264,4.11704554493375e-06,0.000129049579129801,3.88924340748511,"Sig","Up","Matk","Promoter (<=1kb)","chr10",81257126,81258170,1045
"1506",1506,"peak2870",3.07415754241628,1186.19896952279,0.341127034320991,0.263840591317413,1.29292855438835,0.196035770552874,0.647433093319867,0.188805105553026,"Not Sig","Unchanged","Chst11","Promoter (<=1kb)","chr10",82984868,82986661,1794
"1507",1507,"peak2871",2.81171964269543,648.215844951054,0.423304209938023,0.321249937938748,1.31767872907335,0.187611218054908,0.632847544109695,0.198700900924968,"Not Sig","Unchanged","Slc41a2","Promoter (<=1kb)","chr10",83336884,83338110,1227
"1516",1516,"peak2889",3.07031149131326,1175.74053515778,0.533009163805717,0.253712894041754,2.10083593038831,0.0356553711906655,0.226986106183457,0.644000725152799,"Not Sig","Unchanged","Tcp11l2","Promoter (<=1kb)","chr10",84576180,84577725,1546
"1571",1571,"peak2982",2.7673535848025,585.266390178487,-0.195578366762733,0.275966355230239,-0.708703662805423,0.478508391375576,0.908917615905496,0.041475479351288,"Not Sig","Unchanged","Elk3","Promoter (<=1kb)","chr10",93309417,93311271,1855
"1679",1679,"peak3232",2.67969859088222,478.298028641014,0.277204944460098,0.299689680321674,0.924973272895345,0.354979810197193,0.832483581672932,0.0796243229377508,"Not Sig","Unchanged","Msrb3","Promoter (<=1kb)","chr10",120898330,120899497,1168
"1690",1690,"peak3253",2.4408491507122,275.961915444781,-0.150905371719708,0.338130612825116,-0.446293136427011,0.655385513489602,0.968206414525747,0.0140320444136711,"Not Sig","Unchanged","D930020B18Rik","Promoter (<=1kb)","chr10",121641270,121642302,1033
"1709",1709,"peak3292",1.48780837647496,30.747398495552,2.30153137233706,0.826469805135765,2.78477369413271,0.00535650936488713,0.0557465941819902,1.25378166053362,"Not Sig","Unchanged","Cyp27b1","Promoter (<=1kb)","chr10",127048996,127049677,682
"1735",1735,"peak3319",1.99203071492662,98.1817378353905,-0.0818081897145668,0.479961337847829,-0.17044745745855,0.864658252483476,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Stat6","Promoter (<=1kb)","chr10",127642804,127644076,1273
"1736",1736,"peak3320",2.82275189822212,664.893210513702,1.51675865894946,0.273305040955694,5.54969148628085,2.86174152873584e-08,1.55797923821863e-06,5.80743833407498,"Sig","Up","Nab2","Promoter (<=1kb)","chr10",127665583,127667305,1723
"1765",1765,"peak3349",2.82244990858936,664.431033188481,0.0359688549315553,0.270481896599959,0.13298063709141,0.894208693845959,0.993067134445916,0.00302139084614734,"Not Sig","Unchanged","Erbb3","Promoter (<=1kb)","chr10",128589248,128590679,1432
"1822",1822,"peak3444",2.43878885755383,274.65585246242,0.937283809634825,0.335063481863972,2.79733202920437,0.00515265515098266,0.05400300383129,1.2675820825646,"Not Sig","Unchanged","Sec14l2","Promoter (<=1kb)","chr11",4118112,4118993,882
"1838",1838,"peak3463",1.78640087589347,61.1506215813291,0.0788615436178108,0.6260849401902,0.125959815602422,0.899763733661684,0.993771129640492,0.0027136242336229,"Not Sig","Unchanged","Rasl10a","Promoter (<=1kb)","chr11",5057843,5058460,618
"1839",1839,"peak3464",1.67701107597701,47.5347348752073,-0.631768695747423,0.667188049031223,-0.94691248841278,0.34368337371352,0.824500468288631,0.083809093354683,"Not Sig","Unchanged","Rasl10a","Promoter (2-3kb)","chr11",5061714,5062099,386
"1840",1840,"peak3465",2.68238157977319,481.262009120642,1.116690767881,0.312569014852817,3.5726214525993,0.000353425478805425,0.00620082426667977,2.20755057652157,"Sig","Up","Gas2l1","Promoter (<=1kb)","chr11",5064504,5065756,1253
"1889",1889,"peak3551",2.40954501673809,256.770434937317,0.567855050609458,0.344943153467935,1.64622792161678,0.0997168427294422,0.443930277952126,0.352685233215017,"Not Sig","Unchanged","Grb10","Promoter (<=1kb)","chr11",12025423,12026986,1564
"1890",1890,"peak3552",2.0532628461083,113.047990296756,-1.31621479025669,0.503414243932078,-2.61457598016293,0.00893382875263291,0.0824895455884317,1.08360108879496,"Not Sig","Unchanged","Grb10","Promoter (<=1kb)","chr11",12036485,12037842,1358
"1982",1982,"peak3739",2.67640241992708,474.681624443344,0.0400566182379655,0.312706383824435,0.128096579762998,0.898072542704935,0.993309335965605,0.00291548264032872,"Not Sig","Unchanged","Rhbdf1","Promoter (<=1kb)","chr11",32221339,32222427,1089
"1989",1989,"peak3746",2.94674509237315,884.596246754142,0.743548743525705,0.270672328423452,2.74704380701401,0.00601351017679991,0.0607877903093218,1.21618364332242,"Not Sig","Unchanged","Stk10","Promoter (<=1kb)","chr11",32532617,32534125,1509
"1991",1991,"peak3751",2.46862000727292,294.184649293432,0.618854698686809,0.362846563942319,1.70555479970092,0.0880910011176359,0.411314799666068,0.385825663703389,"Not Sig","Unchanged","Fgf18","Promoter (<=1kb)","chr11",33146727,33148119,1393
"2001",2001,"peak3770",3.00023539091275,1000.5421545194,1.1568856227997,0.286236465338008,4.04171292932074,5.30621679019746e-05,0.00120919735302287,2.91750281217965,"Sig","Up","Slit3","Promoter (<=1kb)","chr11",35120917,35122561,1645
"2002",2002,"peak3771",1.39974739698116,25.1042584283166,-0.932115171408897,0.861838511335265,-1.08154272424512,0.279455766538512,0.758358861836175,0.120125233900634,"Not Sig","Unchanged","Slit3","Promoter (<=1kb)","chr11",35544489,35545060,572
"2111",2111,"peak3952",3.05923025063284,1146.12042098024,1.59033737755252,0.253128000881205,6.28273984709768,3.32657478738721e-10,2.66473201234778e-08,7.57434646071273,"Sig","Up","Sowaha","Promoter (<=1kb)","chr11",53478506,53480302,1797
"2116",2116,"peak3959",1.57540397286018,37.6187164078818,1.8371798322594,0.748930900195442,2.4530698783826,0.0141642820119472,0.117252064490687,0.930879501798208,"Not Sig","Unchanged","Mir7671","Promoter (<=1kb)","chr11",53763391,53764095,705
"2133",2133,"peak3984",1.96462714594879,92.1779713489199,1.12504406435221,0.514228113248049,2.18783072214007,0.0286819351300953,0.195242322941372,0.709426033864224,"Not Sig","Unchanged","Ccdc69","Promoter (<=1kb)","chr11",55077519,55078391,873
"2241",2241,"peak4147",2.11495894160775,130.304358231276,-1.68546627859022,0.439979155522355,-3.83078665758425,0.000127734223941295,0.00259737172802338,2.58546589100358,"Sig","Down","Hs3st3b1","Promoter (<=1kb)","chr11",63921491,63922692,1202
"2266",2266,"peak4191",2.14173507030486,138.591013366277,0.57834948167484,0.425092449508093,1.36052635689976,0.173663418084929,0.606760100192763,0.216982985624006,"Not Sig","Unchanged","Arhgef15","Promoter (<=1kb)","chr11",68946853,68948055,1203
"2267",2267,"peak4192",1.72876621608847,53.5508311850936,0.897381687616479,0.622206918263814,1.44225604260477,0.149230155859721,0.56158409333417,0.250585201937778,"Not Sig","Unchanged","Arhgef15","Promoter (<=1kb)","chr11",68954447,68955187,741
"2279",2279,"peak4210",2.80519337578089,638.547745345518,-0.269858293101208,0.271873209910553,-0.992588762938402,0.320910403133043,0.805696433193142,0.0938285589673019,"Not Sig","Unchanged","Hes7","Promoter (1-2kb)","chr11",69117568,69118616,1049
"2280",2280,"peak4211",2.99179163573925,981.277036460163,-0.116675794605973,0.261391860799277,-0.446363533467357,0.655334669832482,0.968206414525747,0.0140320444136711,"Not Sig","Unchanged","Hes7","Promoter (1-2kb)","chr11",69122005,69123252,1248
"2285",2285,"peak4218",2.50907486683995,322.905072097323,0.7916740061496,0.327820201193154,2.41496406648576,0.0157367621014785,0.126655381311324,0.897376353254686,"Not Sig","Unchanged","Gucy2e","Promoter (<=1kb)","chr11",69235350,69236572,1223
"2287",2287,"peak4220",2.34116582711592,219.364237622095,0.672457859636243,0.356654233330869,1.88546159499081,0.0593675448232542,0.31933376868416,0.495755153562831,"Not Sig","Unchanged","Kcnab3","Promoter (<=1kb)","chr11",69326208,69326861,654
"2288",2288,"peak4221",2.12289678091713,132.707901241875,1.31636775125179,0.438059668858882,3.00499645329333,0.00265583946331247,0.0317832377624079,1.49780186324182,"Sig","Up","Kcnab3","Promoter (1-2kb)","chr11",69331823,69332451,629
"2334",2334,"peak4271",2.70550652643171,507.582366749032,2.83531951175981,0.306878049794353,9.23923856287484,2.48257560387481e-20,9.22858690496651e-18,17.0348647937041,"Sig","Up","Slc16a11","Promoter (<=1kb)","chr11",70213693,70215675,1983
"2360",2360,"peak4303",3.01273077941304,1029.74757861225,0.412000548594627,0.260644213719961,1.58070092067068,0.113946437776013,0.48185206205637,0.317086278139496,"Not Sig","Unchanged","Wscd1","Promoter (<=1kb)","chr11",71750609,71752132,1524
"2362",2362,"peak4305",2.09856331688728,125.476766026351,0.0293334417510339,0.455236453566358,0.0644356169661577,0.948623370702895,0.996775620336407,0.00140259275839149,"Not Sig","Unchanged","Pitpnm3","Promoter (<=1kb)","chr11",72050603,72051472,870
"2363",2363,"peak4306",0.730778797193197,5.37995690916738,-1.82231231283276,2.13917399287576,-0.851876621023691,0.394282573985599,NA,NA,NA,NA,"Pitpnm3","Promoter (2-3kb)","chr11",72063969,72064141,173
"2364",2364,"peak4308",2.79933260327342,629.988473149187,1.04135885126715,0.335098894260206,3.10761649502349,0.00188602636582246,0.0241889235953004,1.61638345726948,"Sig","Up","Pitpnm3","Promoter (<=1kb)","chr11",72134921,72136270,1350
